"","id","segment","background"
"1",29602,0.421750663129974,0.425
"2",593264,0.378973105134474,0.336693548387097
"3",1286366,0.426573426573427,0.355555555555556
"4",1336149,0.300546448087432,0.305907172995781
"5",1580051,0.4,0.360887096774194
"6",1931079,0.396186440677966,0.53125
"7",1976875,0.375,0.419354838709677
"8",2656911,0.328947368421053,0.326923076923077
"9",2735158,0.413294797687861,0.375
"10",3022636,0.357833655705996,0.358974359
"11",3134980,0.393518518518519,0.330804249
"12",3135025,0.354409317803661,0.325581395348837
"13",3145620,0.3671875,0.324324324324324
"14",3184621,0.439153439153439,0.37037037037037
"15",3996035,0.38150289017341,0.585365853658537
"16",4824805,0.320754716981132,0.323529411764706
"17",5057785,0.383673469387755,0.41304347826087
"18",5084207,0.290909090909091,0.25
"19",5295475,0.357954545454545,0.346504559270517
"20",5613116,0.328205128205128,0.330508474576271
"21",5691265,0.333962264150943,0.342105263157895
"22",5928557,0.374045801526718,0.341040462427746
"23",6056725,0.396825396825397,0.402489626556017
"24",6954486,0.317460317460317,0.314285714285714
"25",7313413,0.383301707779886,0.363636363636364
"26",7944050,0.411347517730496,0.336405529953917
"27",8075039,0.375,0.317972350230415
"28",8103739,0.395121951219512,0.357142857142857
"29",8384209,0.39622641509434,0.347826086956522
"30",8427967,0.350746268656716,0.315217391304348
"31",8438465,0.350649350649351,0.333333333333333
"32",8647467,0.406015037593985,0.37012987012987
"33",8696763,0.427835051546392,0.334038054968288
"34",8722746,0.414035087719298,0.333333333333333
"35",8731834,0.392361111111111,0.341801385681293
"36",8758510,0.344,0.350877192982456
"37",8788677,0.41897233201581,0.413793103448276
"38",8797358,0.415204678362573,0.346938775510204
"39",8803904,0.4,0.333333333333333
"40",8965874,0.369158878504673,0.337907375643225
"41",9262281,0.373239436619718,0.348837209302326
"42",9380064,0.364864864864865,0.339449541284404
"43",10391132,0.338461538461538,0.346666666666667
"44",10421032,0.334394904458599,0.333333333333333
"45",10616339,0.351464435146443,0.333333333333333
"46",10680420,0.351309707241911,0.331818181818182
"47",10766237,0.326666666666667,0.346153846153846
"48",10775425,0.326923076923077,0.225806451612903
"49",11317226,0.376044568245125,0.334365325077399
"50",11328264,0.447488584474886,0.417989417989418
"51",11907427,0.340471092077088,0.339622641509434
"52",12061567,0.334101382488479,0.275
"53",12264493,0.390243902439024,0.34
"54",13479755,0.294915254237288,0.339622641509434
"55",13913056,0.353896103896104,0.365384615384615
"56",14237761,0.339393939393939,0.335144927536232
"57",14606505,0.515765765765766,0.53921568627451
"58",14827336,0.363934426229508,0.338709677419355
"59",16134234,0.423728813559322,0.349206349206349
"60",16793768,0.412398921832884,0.35042735042735
"61",17187980,0.393034825870647,0.4
"62",17487622,0.347826086956522,0.333333333333333
"63",17573672,0.302083333333333,0.324324324324324
"64",17758982,0.342431761786601,0.333333333333333
"65",18216503,0.348684210526316,0.333333333333333
"66",18297814,0.327272727272727,0.315789473684211
"67",18354548,0.370242214532872,0.328571428571429
"68",18359124,0.344594594594595,0.326923076923077
"69",18362075,0.4,0.411764705882353
"70",18367618,0.325301204819277,0.335984095427435
"71",18397923,0.341085271317829,0.330166270783848
"72",18642823,0.339506172839506,0.578947368421053
"73",20217877,0.32258064516129,0.325
"74",20281261,0.35427135678392,0.338068181818182
"75",20454111,0.390879478827362,0.346354166666667
"76",21083450,0.371287128712871,0.334745762711864
"77",21264017,0.370143149284254,0.371428571428571
"78",21289597,0.379396984924623,0.341463414634146
"79",21563615,0.363636363636364,0.333333333333333
"80",21745365,0.39527027027027,0.342105263157895
"81",21989087,0.366525423728814,0.348837209302326
"82",24848374,0.329704510108865,0.373239436619718
"83",24941359,0.378048780487805,0.432432432432432
"84",26062493,0.38695652173913,0.333333333333333
"85",26203204,0.308300395256917,0.239202657807309
"86",26210102,0.368421052631579,0.339468302658487
"87",26280200,0.44311377245509,0.336585365853659
"88",26495198,0.393939393939394,0.340909090909091
"89",27059931,0.390957446808511,0.452380952380952
"90",28369694,0.333333333333333,0.346153846153846
"91",28742217,0.413127413127413,0.393939393939394
"92",30405812,0.423728813559322,0.33641975308642
"93",30912511,0.464705882352941,0.387096774193548
"94",31047743,0.392592592592593,0.388888888888889
"95",31613896,0.417582417582418,0.433333333333333
"96",31887516,0.403189066059225,0.337837837837838
"97",32179127,0.375850340136054,0.375
"98",32274489,0.403614457831325,0.328125
"99",32375712,0.384384384384384,0.341176470588235
"100",32500038,0.387387387387387,0.340740740740741
"101",33381147,0.385008517887564,0.341463414634146
"102",33541238,0.345679012345679,0.344827586206897
"103",33704805,0.366438356164384,0.34061135371179
"104",33830793,0.373831775700935,0.406340057636888
"105",33902366,0.326352530541012,0.319148936170213
"106",34004738,0.353591160220994,0.319672131
"107",34004786,0.374331550802139,0.34375
"108",34319382,0.405797101449275,0.4
"109",34586784,0.322834645669291,0.333333333333333
"110",34630514,0.389312977099237,0.336898395721925
"111",34710407,0.409090909090909,0.333333333333333
"112",35015357,0.358796296296296,0.335164835164835
"113",35051437,0.345303867403315,0.311475409836066
"114",35169825,0.464285714285714,0.35
"115",35275099,0.354922279792746,0.332352941176471
"116",35621769,0.342710997442455,0.333333333333333
"117",35739486,0.358208955223881,0.337349397590361
"118",35909950,0.4,0.333333333333333
"119",36308333,0.380952380952381,0.352941176470588
"120",37241419,0.391891891891892,0.361111111111111
"121",37309434,0.366906474820144,0.32258064516129
"122",37462017,0.327485380116959,0.331896551724138
"123",37462042,0.335497835497836,0.333333333333333
"124",37792957,0.330383480825959,0.35
"125",37960439,0.315589353612167,0.333333333333333
"126",38479849,0.316062176165803,0.332814930015552
"127",38592781,0.336099585062241,0.341059602649007
"128",38616147,0.340782122905028,0.305555555555556
"129",38758666,0.388888888888889,0.345833333333333
"130",38782366,0.339869281045752,0.275
"131",39058197,0.321428571428571,0.326086956521739
"132",39200217,0.381868131868132,0.334246575342466
"133",39412314,0.349624060150376,0.333333333333333
"134",39505608,0.316143497757848,0.338983050847458
"135",39505623,0.309302325581395,0.32258064516129
"136",39510333,0.35031847133758,0.325581395348837
"137",39510334,0.350253807106599,0.425
"138",39579189,0.369077306733167,0.443089430894309
"139",39919676,0.418604651162791,0.399328859060403
"140",39935111,0.393939393939394,0.354838709677419
"141",40063142,0.45679012345679,0.363636363636364
"142",40145057,0.360323886639676,0.325513196480938
"143",40211591,0.380835380835381,0.366666666666667
"144",40482591,0.402877697841727,0.433333333333333
"145",41567704,0.340277777777778,0.334710743801653
"146",42082995,0.373493975903614,0.5
"147",42083017,0.349420849420849,0.411764705882353
"148",42141769,0.328947368421053,0.327272727272727
"149",42709895,0.333941605839416,0.325278810408922
"150",43195602,0.338235294117647,0.334645669291339
"151",43315682,0.333333333333333,0.336683417085427
"152",43315745,0.336065573770492,0.349862259
"153",43368998,0.397009966777409,0.40625
"154",43383804,0.47972972972973,0.364341085271318
"155",43641961,0.384920634920635,0.338028169014085
"156",43643187,0.367441860465116,0.331189710610932
"157",43788086,0.382716049382716,0.345762711864407
"158",44143107,0.367396593673966,0.333333333333333
"159",44734092,0.387951807228916,0.358974359
"160",44976543,0.338461538461538,0.375968992
"161",45118650,0.361111111111111,0.355072463768116
"162",45188472,0.389770723104056,0.358974359
"163",45329369,0.378006872852234,0.481481481481481
"164",45829869,0.332268370607029,0.285714285714286
"165",46277467,0.350467289719626,0.349315068493151
"166",46778743,0.348360655737705,0.333333333333333
"167",46976170,0.460431654676259,0.375
"168",47309831,0.352941176470588,0.333333333333333
"169",47655202,0.389380530973451,0.328571428571429
"170",48134148,0.37043795620438,0.425
"171",49148849,0.331877729257642,0.333333333333333
"172",49356132,0.362919132149901,0.342105263157895
"173",50050793,0.393518518518519,0.416666666666667
"174",50157024,0.349926793557833,0.431818181818182
"175",51527500,0.347747747747748,0.42911877394636
"176",51846228,0.337078651685393,0.315533980582524
"177",52260334,0.33739837398374,0.481481481481481
"178",52286417,0.342696629213483,0.335
"179",52900626,0.334782608695652,0.339622641509434
"180",53309091,0.378217821782178,0.3392
"181",53895342,0.398373983739837,0.387755102040816
"182",54962041,0.376996805111821,0.333333333333333
"183",55032229,0.397683397683398,0.359375
"184",56057335,0.355704697986577,0.380952380952381
"185",57256854,0.363636363636364,0.333919156414763
"186",58738084,0.374009508716323,0.436619718309859
"187",59169419,0.377358490566038,0.335115864527629
"188",59341406,0.433333333333333,0.367816092
"189",59732008,0.406926406926407,0.342465753424658
"190",60022706,0.404761904761905,0.333333333333333
"191",60091613,0.340540540540541,0.364102564102564
"192",60309168,0.404063205417607,0.339805825242718
"193",60460043,0.413793103448276,0.36734693877551
"194",60672432,0.381974248927039,0.333333333333333
"195",60732938,0.343680709534368,0.45985401459854
"196",60757026,0.379084967320261,0.35
"197",60763682,0.367441860465116,0.363636363636364
"198",61268353,0.354430379746835,0.355555555555556
"199",61385011,0.368141592920354,0.444444444444444
"200",61748598,0.383505154639175,0.333333333333333
"201",61961424,0.388758782201405,0.411290322580645
"202",62130171,0.33974358974359,0.32258064516129
"203",62135612,0.35,0.333333333333333
"204",62203577,0.424870466321244,0.383928571428571
"205",62224905,0.375586854460094,0.35195530726257
"206",62230401,0.356164383561644,0.434782608695652
"207",62230447,0.369127516778524,0.344827586206897
"208",62842539,0.336405529953917,0.338636363636364
"209",62916104,0.343283582089552,0.365853658536585
"210",62933840,0.378737541528239,0.335227272727273
"211",63049357,0.401041666666667,0.333333333333333
"212",63108624,0.387005649717514,0.340909090909091
"213",63110154,0.383333333333333,0.338028169014085
"214",63211104,0.367924528301887,0.37037037037037
"215",63346914,0.340148698884758,0.333333333333333
"216",63971316,0.375586854460094,0.340350877192982
"217",64049472,0.376731301939058,0.329365079365079
"218",64377022,0.346153846153846,0.335064935064935
"219",64383701,0.373271889400922,0.318181818181818
"220",64469865,0.311797752808989,0.309782608695652
"221",64773497,0.46218487394958,0.428571428571429
"222",65412341,0.333333333333333,0.333935018050542
"223",65504074,0.385416666666667,0.395348837209302
"224",65788663,0.386111111111111,0.38
"225",65788664,0.419075144508671,0.53781512605042
"226",66580682,0.34375,0.340909090909091
"227",66580905,0.351145038167939,0.341880341880342
"228",66782631,0.359173126614987,0.35
"229",67140823,0.384,0.391304348
"230",67150524,0.317460317460317,0.35
"231",67436416,0.30718954248366,0.333333333333333
"232",67524598,0.412256267409471,0.349206349206349
"233",67582486,0.381308411214953,0.387755102040816
"234",67929688,0.350877192982456,0.363636363636364
"235",67929724,0.391025641025641,0.333333333333333
"236",67936421,0.347517730496454,0.342105263157895
"237",67993707,0.430379746835443,0.466666666666667
"238",68916851,0.302631578947368,0.314285714285714
"239",69443293,0.355102040816327,0.344262295081967
"240",69578611,0.36304347826087,0.342105263157895
"241",69728516,0.338308457711443,0.352941176470588
"242",69993239,0.424479166666667,0.392156862745098
"243",70046602,0.37122969837587,0.442890442890443
"244",70064283,0.352480417754569,0.335443037974684
"245",70160522,0.385915492957746,0.340425531914894
"246",70266524,0.348441926345609,0.334558823529412
"247",70347892,0.368298368298368,0.332603938730853
"248",71004808,0.331858407079646,0.355555555555556
"249",71044266,0.294117647058824,0.334685598377282
"250",71076016,0.360493827160494,0.334719334719335
"251",71170999,0.399038461538462,0.36
"252",71323730,0.386813186813187,0.404255319148936
"253",71324328,0.376569037656904,0.354166666666667
"254",71356972,0.386740331491713,0.352941176470588
"255",71393131,0.350609756097561,0.342105263157895
"256",71449806,0.386243386243386,0.361702127659574
"257",71570255,0.429378531073446,0.323529411764706
"258",71741919,0.334257975034674,0.330578512396694
"259",71835632,0.379699248120301,0.34
"260",72048106,0.383177570093458,0.344827586206897
"261",72048107,0.307017543859649,0.333333333333333
"262",72271563,0.423636363636364,0.375
"263",72412651,0.299065420560748,0.326923076923077
"264",72545596,0.371212121212121,0.344311377
"265",72568761,0.369942196531792,0.341463414634146
"266",72644463,0.398648648648649,0.348314606741573
"267",73060622,0.41566265060241,0.345454545454545
"268",74047292,0.435714285714286,0.354838709677419
"269",74297976,0.392491467576792,0.333333333333333
"270",76208342,0.389830508474576,0.355555555555556
"271",76246195,0.39018691588785,0.333333333333333
"272",76263726,0.338888888888889,0.333333333333333
"273",76572214,0.330623306233062,0.351351351351351
"274",76625618,0.346820809248555,0.333333333333333
"275",76716275,0.375,0.369369369369369
"276",76781679,0.35538752362949,0.371951219512195
"277",76818658,0.374233128834356,0.338842975206612
"278",76831907,0.330232558139535,0.351351351351351
"279",76938928,0.393346379647749,0.343457943925234
"280",77110496,0.34991974317817,0.35
"281",77545559,0.366754617414248,0.338983050847458
"282",77996856,0.389873417721519,0.364285714285714
"283",78738663,0.320754716981132,0.340336134453782
"284",79080438,0.34913112164297,0.328451882845188
"285",79224970,0.349514563106796,0.315899581589958
"286",79398825,0.52755905511811,0.348837209302326
"287",79466126,0.324444444444444,0.334355828220859
"288",79466325,0.449612403100775,0.340557275541796
"289",80243832,0.448160535117057,0.405797101449275
"290",81081376,0.4125,0.336065573770492
"291",81131556,0.355140186915888,0.349494949494949
"292",81197270,0.39647577092511,0.405405405405405
"293",81235639,0.437869822485207,0.354838709677419
"294",83387594,0.383064516129032,0.357142857142857
"295",83496731,0.365159128978224,0.347826086956522
"296",83662058,0.405109489051095,0.346153846153846
"297",85051253,0.360606060606061,0.684210526315789
"298",85525479,0.403846153846154,0.333333333333333
"299",85820388,0.404545454545455,0.450980392156863
"300",86171060,0.357976653696498,0.333333333333333
"301",86344804,0.358407079646018,0.326086956521739
"302",86672011,0.380863039399625,0.333333333333333
"303",87216655,0.382165605095541,0.340425531914894
"304",87268753,0.386792452830189,0.340425531914894
"305",88436504,0.370820668693009,0.407407407407407
"306",89429443,0.414634146341463,0.355555555555556
"307",90103765,0.347222222222222,0.351351351351351
"308",90385115,0.371900826446281,0.346153846153846
"309",90385416,0.355731225296443,0.358974359
"310",90729243,0.335329341317365,0.371212121212121
"311",90729270,0.358433734939759,0.355932203389831
"312",91109877,0.370283018867925,0.28
"313",93169356,0.374458874458874,0.450151057401813
"314",93468679,0.354466858789625,0.33826247689464
"315",93506338,0.341463414634146,0.339622641509434
"316",93776093,0.418181818181818,0.344582593250444
"317",94161061,0.391534391534392,0.366666666666667
"318",94496661,0.356076759061834,0.333333333333333
"319",94589850,0.377179080824089,0.423076923076923
"320",94629325,0.377094972067039,0.339066339066339
"321",95190146,0.4321608040201,0.405405405405405
"322",95192049,0.365957446808511,0.341232227488152
"323",95334883,0.375,0.333333333333333
"324",95438505,0.35632183908046,0.327586206896552
"325",95548514,0.417293233082707,0.361111111111111
"326",95675481,0.298755186721992,0.314432989690722
"327",96274025,0.339622641509434,0.333333333333333
"328",96360307,0.377049180327869,0.44
"329",96360370,0.377358490566038,0.419354838709677
"330",96391708,0.392857142857143,0.333333333333333
"331",96407499,0.358333333333333,0.321428571428571
"332",96565463,0.447368421052632,0.355742296918768
"333",96575100,0.36551724137931,0.32762312633833
"334",96775534,0.375328083989501,0.337349397590361
"335",97928302,0.38562091503268,0.333333333333333
"336",97928531,0.388157894736842,0.303030303030303
"337",98037629,0.394422310756972,0.336734694
"338",98056945,0.36734693877551,0.341463414634146
"339",98137211,0.382899628252788,0.34375
"340",98195877,0.401515151515151,0.337004405286344
"341",98379581,0.398148148148148,0.307086614173228
"342",98575618,0.348448687350835,0.332369942196532
"343",98592199,0.361607142857143,0.324324324324324
"344",98918969,0.387096774193548,0.338983050847458
"345",99006426,0.361963190184049,0.34375
"346",99397595,0.335260115606936,0.336363636363636
"347",99484766,0.376146788990826,0.336917562724014
"348",99491158,0.344827586206897,0.337209302325581
"349",99722694,0.380597014925373,0.410958904
"350",99724797,0.355882352941176,0.363636363636364
"351",99808272,0.347826086956522,0.338181818181818
"352",99877210,0.366612111292962,0.351351351351351
"353",99972490,0.359756097560976,0.311688311688312
"354",100155144,0.394160583941606,0.348837209302326
"355",100171671,0.337268128161889,0.375796178343949
"356",100259365,0.343525179856115,0.337837837837838
"357",100604746,0.339350180505415,0.338983050847458
"358",100681324,0.344202898550725,0.339393939393939
"359",100784764,0.427652733118971,0.333333333333333
"360",101023431,0.421052631578947,0.33
"361",101355244,0.337912087912088,0.325581395348837
"362",101402078,0.353591160220994,0.333333333333333
"363",102180358,0.371508379888268,0.33781512605042
"364",102956969,0.348122866894198,0.337770382695507
"365",103122527,0.377777777777778,0.391304348
"366",103276080,0.3886925795053,0.264705882352941
"367",103616266,0.327433628318584,0.32378223495702
"368",104102770,0.336666666666667,0.338323353293413
"369",104457589,0.466019417475728,0.361111111111111
"370",105273938,0.38368580060423,0.332677165354331
"371",106374786,0.325581395348837,0.352941176470588
"372",106521004,0.333333333333333,0.333333333333333
"373",106940103,0.415032679738562,0.420353982300885
"374",107277348,0.405529953917051,0.387755102040816
"375",107344548,0.347826086956522,0.340909090909091
"376",107357198,0.363265306122449,0.333333333333333
"377",107442523,0.471111111111111,0.528846153846154
"378",107443061,0.353322528363047,0.355871886120996
"379",107745261,0.344689378757515,0.336683417085427
"380",108059270,0.358895705521472,0.331550802139037
"381",108115342,0.347222222222222,0.340909090909091
"382",108159004,0.492753623188406,0.379310344827586
"383",108250523,0.376083188908146,0.345360824742268
"384",108520973,0.337037037037037,0.38109756097561
"385",108583563,0.3125,0.317073170731707
"386",108637173,0.368110236220472,0.333333333333333
"387",108654453,0.363849765258216,0.354581673306773
"388",108737067,0.357015985790409,0.333333333333333
"389",108820825,0.33641975308642,0.334302325581395
"390",109001304,0.361111111111111,0.342105263157895
"391",109001585,0.390365448504983,0.377358490566038
"392",109006632,0.381201044386423,0.347826086956522
"393",109007955,0.360714285714286,0.372549019607843
"394",109335708,0.297872340425532,0.326923076923077
"395",109476813,0.369230769230769,0.339080459770115
"396",109501841,0.361111111111111,0.333333333333333
"397",109773589,0.326693227091633,0.333333333333333
"398",109796916,0.383870967741935,0.432432432432432
"399",110351702,0.365638766519824,0.348837209302326
"400",110399143,0.422077922077922,0.357142857142857
"401",110702005,0.347619047619048,0.333333333333333
"402",110702006,0.357142857142857,0.339285714285714
"403",111341623,0.361702127659574,0.387096774193548
"404",111370559,0.367109634551495,0.407407407407407
"405",111370806,0.337461300309598,0.355555555555556
"406",111397113,0.336585365853659,0.379781420765027
"407",111398084,0.358974358974359,0.36
"408",111566102,0.387301587301587,0.315789473684211
"409",111680686,0.384615384615385,0.379310344827586
"410",111698011,0.341085271317829,0.337552742616034
"411",111746571,0.36968085106383,0.365853658536585
"412",111804347,0.347727272727273,0.340909090909091
"413",111804391,0.380952380952381,0.339285714285714
"414",112205536,0.337837837837838,0.339055793991416
"415",112307609,0.393617021276596,0.365853658536585
"416",112763414,0.377162629757785,0.393939393939394
"417",112782574,0.372384937238494,0.34375
"418",113741315,0.35812133072407,0.321428571428571
"419",115456774,0.38719512195122,0.339928057553957
"420",115645186,0.339901477832512,0.339285714285714
"421",116623012,0.385245901639344,0.34
"422",118067846,0.394190871369295,0.4
"423",118384179,0.408906882591093,0.373665480427046
"424",118384185,0.426315789473684,0.475
"425",120218158,0.377272727272727,0.344827586206897
"426",120740703,0.363861386138614,0.325581395348837
"427",122183402,0.431506849315068,0.434782608695652
"428",122895570,0.32994923857868,0.325581395348837
"429",122896233,0.374407582938389,0.341463414634146
"430",122968497,0.350877192982456,0.333333333333333
"431",123177414,0.334883720930233,0.451612903225806
"432",123266584,0.356009070294785,0.353591160220994
"433",124384689,0.430406852248394,0.340909090909091
"434",124801341,0.34991974317817,0.428571428571429
"435",125604314,0.435028248587571,0.448275862068966
"436",126210398,0.411764705882353,0.34375
"437",127562439,0.389655172413793,0.3125
"438",129798032,0.336870026525199,0.330612244897959
"439",130369444,0.389027431421446,0.4
"440",131906363,0.434782608695652,0.482758620689655
"441",132169542,0.389041095890411,0.353909465020576
"442",133692629,0.357388316151203,0.4
"443",133860075,0.399553571428571,0.44141689373297
"444",134078384,0.360169491525424,0.347826086956522
"445",134101417,0.432835820895522,0.4
"446",135022791,0.340949033391916,0.333333333333333
"447",135079264,0.39344262295082,0.33641975308642
"448",135323734,0.35361216730038,0.363636363636364
"449",135324249,0.35361216730038,0.365853658536585
"450",136587419,0.339285714285714,0.333333333333333
"451",136594308,0.378378378378378,0.364864864864865
"452",136746702,0.435897435897436,0.351351351351351
"453",138132113,0.348066298342541,0.333333333333333
"454",138258789,0.346456692913386,0.343137254901961
"455",138486025,0.3536,0.405405405405405
"456",138603910,0.351421188630491,0.333333333333333
"457",138622903,0.310832025117739,0.333333333333333
"458",138643146,0.335504885993485,0.327814569536424
"459",139071243,0.392857142857143,0.354838709677419
"460",139339866,0.364238410596026,0.291666666666667
"461",139583219,0.36697247706422,0.339285714285714
"462",139593733,0.356913183279743,0.335012594458438
"463",139811006,0.343283582089552,0.335115864527629
"464",140086011,0.34384858044164,0.336
"465",140575379,0.37125748502994,0.336633663366337
"466",140656824,0.335820895522388,0.330769230769231
"467",140666440,0.337110481586402,0.324324324324324
"468",140717429,0.365019011406844,0.339285714285714
"469",140723797,0.354838709677419,0.335211267605634
"470",140911762,0.394174757281553,0.433333333333333
"471",141023126,0.390625,0.424242424242424
"472",141091205,0.377952755905512,0.340909090909091
"473",141117265,0.403726708074534,0.439024390243902
"474",141169433,0.328358208955224,0.338461538461538
"475",141170766,0.317647058823529,0.331683168316832
"476",141375964,0.403688524590164,0.45
"477",141426819,0.410029498525074,0.35
"478",141599653,0.332378223495702,0.331967213114754
"479",141700703,0.393509127789047,0.41025641025641
"480",141841162,0.322077922077922,0.333333333333333
"481",141933911,0.233183856502242,0.214285714285714
"482",142836105,0.402366863905325,0.395348837209302
"483",143186829,0.376731301939058,0.377049180327869
"484",143229488,0.339080459770115,0.369565217391304
"485",143373851,0.456575682382134,0.445086705202312
"486",143757391,0.389937106918239,0.342857142857143
"487",143757765,0.39344262295082,0.336099585062241
"488",144107695,0.356687898089172,0.37037037037037
"489",144265856,0.341246290801187,0.326923076923077
"490",144324396,0.387096774193548,0.263157894736842
"491",144744300,0.32967032967033,0.339622641509434
"492",145160407,0.323529411764706,0.32620320855615
"493",145899319,0.376873661670236,0.344262295081967
"494",146171104,0.348027842227378,0.409090909090909
"495",147627170,0.329446064139942,0.3125
"496",147754989,0.336734693877551,0.331683168316832
"497",147836776,0.353658536585366,0.343891402714932
"498",148131072,0.375,0.343949044585987
"499",148456294,0.36101083032491,0.342857142857143
"500",149160209,0.34375,0.36
"501",149186821,0.333333333333333,0.333333333333333
"502",149714967,0.367647058823529,0.361111111111111
"503",149915212,0.367816091954023,0.385964912280702
"504",150213534,0.338666666666667,0.354166666666667
"505",150372742,0.356890459363958,0.34
"506",150372751,0.39225181598063,0.339622641509434
"507",150373035,0.36026936026936,0.33648393194707
"508",150885962,0.384039900249377,0.325
"509",150965704,0.347826086956522,0.351351351351351
"510",151136122,0.375739644970414,0.375
"511",151525326,0.435897435897436,0.481481481481481
"512",151623168,0.338607594936709,0.325
"513",151628200,0.392156862745098,0.36
"514",152293471,0.355504587155963,0.348837209302326
"515",152425858,0.331658291457286,0.348837209302326
"516",152439078,0.330909090909091,0.342857142857143
"517",152440584,0.406876790830946,0.348837209302326
"518",152810747,0.396284829721362,0.375
"519",153160945,0.428571428571429,0.363636363636364
"520",153497640,0.390334572490706,0.347517730496454
"521",153507519,0.362068965517241,0.347826086956522
"522",153947914,0.423791821561338,0.36
"523",153954518,0.388513513513513,0.363636363636364
"524",154353720,0.373253493013972,0.346938775510204
"525",154427664,0.428571428571429,0.344262295081967
"526",154567145,0.321212121212121,0.314285714285714
"527",154688502,0.381132075471698,0.347826086956522
"528",155044270,0.350806451612903,0.333333333333333
"529",155056996,0.387362637362637,0.333333333333333
"530",155099282,0.36150234741784,0.335227272727273
"531",155268386,0.316216216216216,0.385964912280702
"532",155397851,0.35625,0.34384858044164
"533",155640513,0.380281690140845,0.323262839879154
"534",155853035,0.311827956989247,0.333333333333333
"535",155854089,0.36875,0.334442595673877
"536",156320261,0.405797101449275,0.306049822064057
"537",156336286,0.318042813455657,0.352941176470588
"538",157260559,0.387295081967213,0.352941176470588
"539",157303358,0.396739130434783,0.444444444444444
"540",157304655,0.336633663366337,0.333333333333333
"541",157576889,0.363839285714286,0.372093023255814
"542",157668738,0.407744874715262,0.411764705882353
"543",157833986,0.389830508474576,0.432432432432432
"544",158250598,0.323651452282158,0.322033898305085
"545",158250604,0.323529411764706,0.346278317152104
"546",158282377,0.327586206896552,0.416666666666667
"547",158802003,0.369747899159664,0.354166666666667
"548",159240148,0.427083333333333,0.418604651162791
"549",159756910,0.338709677419355,0.361702127659574
"550",159862155,0.370253164556962,0.342553191489362
"551",160142260,0.365728900255754,0.454545454545455
"552",160581538,0.408348457350272,0.405405405405405
"553",161022118,0.442176870748299,0.485714285714286
"554",161310812,0.361256544502618,0.337552742616034
"555",161449596,0.36231884057971,0.336787564766839
"556",161488619,0.408,0.468468468468468
"557",161978598,0.36734693877551,0.342105263157895
"558",162549159,0.38,0.345454545454545
"559",164009530,0.361111111111111,0.444915254237288
"560",164234902,0.375661375661376,0.34
"561",164506847,0.490196078431373,0.345454545454545
"562",164679608,0.408114558472554,0.351851851851852
"563",165582580,0.349775784753363,0.333333333333333
"564",165582643,0.375438596491228,0.514285714285714
"565",168627043,0.343878954607978,0.337912087912088
"566",169499159,0.329411764705882,0.319148936170213
"567",169715188,0.351132686084142,0.421052631578947
"568",171135860,0.334459459459459,0.35
"569",171687038,0.394618834080717,0.333333333333333
"570",172441864,0.4375,0.339955849889625
"571",173617992,0.347417840375587,0.380952380952381
"572",173633649,0.328083989501312,0.333333333333333
"573",174043812,0.466911764705882,0.363636363636364
"574",174764749,0.333333333333333,0.299270072992701
"575",175110148,0.33502538071066,0.344262295081967
"576",175430643,0.354330708661417,0.337110481586402
"577",175786572,0.37410071942446,0.431818181818182
"578",176167571,0.368620037807183,0.417218543046358
"579",177394853,0.4,0.447368421052632
"580",177445642,0.4,0.317919075144509
"581",178874967,0.377717391304348,0.304511278195489
"582",179005316,0.387368421052632,0.425373134328358
"583",179136405,0.351351351351351,0.346153846153846
"584",179307695,0.362433862433862,0.333333333333333
"585",179307701,0.44097995545657,0.35
"586",180434930,0.423076923076923,0.342105263157895
"587",180819069,0.38755980861244,0.338461538461538
"588",181059616,0.457142857142857,0.41726618705036
"589",181069254,0.407692307692308,0.380503144654088
"590",181630176,0.378378378378378,0.377777777777778
"591",182667407,0.404564315352697,0.448275862068966
"592",182673594,0.378299120234604,0.342939481268012
"593",183692323,0.384439359267735,0.65
"594",184566405,0.367469879518072,0.341692789968652
"595",185147695,0.425373134328358,0.352791878172589
"596",185314215,0.353808353808354,0.365853658536585
"597",185345817,0.386363636363636,0.350649350649351
"598",185673781,0.402654867256637,0.33974358974359
"599",186123078,0.42152466367713,0.342857142857143
"600",186293145,0.355263157894737,0.32994923857868
"601",186293560,0.368653421633554,0.365853658536585
"602",186294002,0.377551020408163,0.3125
